P16_cam01_P16_cereals	10	269	1
P16_cam01_P16_cereals	270	474	2
P16_cam01_P16_cereals	475	548	0
P16_cam01_P16_friedegg	49	376	10
P16_cam01_P16_friedegg	377	637	11
P16_cam01_P16_friedegg	638	1270	12
P16_cam01_P16_friedegg	1271	2601	13
P16_cam01_P16_friedegg	2602	3638	13
P16_cam01_P16_friedegg	3639	4362	13
P16_cam01_P16_friedegg	4363	5506	13
P16_cam01_P16_friedegg	5507	6799	14
P16_cam01_P16_friedegg	6800	6871	15
P16_cam01_P16_friedegg	6872	6936	0
P16_cam01_P16_juice	7	56	18
P16_cam01_P16_juice	57	218	19
P16_cam01_P16_juice	219	583	20
P16_cam01_P16_juice	584	701	21
P16_cam01_P16_juice	702	997	20
P16_cam01_P16_juice	998	1106	21
P16_cam01_P16_juice	1107	1628	20
P16_cam01_P16_juice	1629	1761	21
P16_cam01_P16_juice	1762	2067	20
P16_cam01_P16_juice	2068	2166	21
P16_cam01_P16_juice	2167	2242	0
P16_cam01_P16_milk	4	313	24
P16_cam01_P16_milk	314	478	2
P16_cam01_P16_milk	479	618	25
P16_cam01_P16_milk	619	743	2
P16_cam01_P16_milk	744	888	0
P16_cam01_P16_pancake	2	260	11
P16_cam01_P16_pancake	261	440	26
P16_cam01_P16_pancake	441	714	2
P16_cam01_P16_pancake	715	1276	27
P16_cam01_P16_pancake	1277	1340	26
P16_cam01_P16_pancake	1341	1866	27
P16_cam01_P16_pancake	1867	2067	28
P16_cam01_P16_pancake	2068	7475	29
P16_cam01_P16_pancake	7476	7551	14
P16_cam01_P16_pancake	7552	7930	30
P16_cam01_P16_pancake	7931	8044	0
P16_cam01_P16_salat	65	1294	32
P16_cam01_P16_salat	1295	1384	33
P16_cam01_P16_salat	1385	1754	32
P16_cam01_P16_salat	1755	1859	33
P16_cam01_P16_salat	1860	3069	34
P16_cam01_P16_salat	3070	3799	32
P16_cam01_P16_salat	3800	4029	33
P16_cam01_P16_salat	4030	4140	0
P16_cam01_P16_sandwich	22	426	36
P16_cam01_P16_sandwich	427	1056	37
P16_cam01_P16_sandwich	1057	1366	38
P16_cam01_P16_sandwich	1367	1656	39
P16_cam01_P16_sandwich	1657	1746	40
P16_cam01_P16_sandwich	1747	1941	0
P16_cam01_P16_tea	3	42	45
P16_cam01_P16_tea	43	262	46
P16_cam01_P16_tea	263	366	0
P16_stereo01_P16_cereals	10	269	1
P16_stereo01_P16_cereals	270	474	2
P16_stereo01_P16_cereals	475	548	0
P16_stereo01_P16_coffee	2	289	5
P16_stereo01_P16_coffee	290	388	2
P16_stereo01_P16_coffee	389	574	0
P16_stereo01_P16_friedegg	49	376	10
P16_stereo01_P16_friedegg	377	637	11
P16_stereo01_P16_friedegg	638	1270	12
P16_stereo01_P16_friedegg	1271	2601	13
P16_stereo01_P16_friedegg	2602	3638	13
P16_stereo01_P16_friedegg	3639	4362	13
P16_stereo01_P16_friedegg	4363	5506	13
P16_stereo01_P16_friedegg	5507	6799	14
P16_stereo01_P16_friedegg	6800	6871	15
P16_stereo01_P16_friedegg	6872	6936	0
P16_stereo01_P16_juice	7	56	18
P16_stereo01_P16_juice	57	218	19
P16_stereo01_P16_juice	219	583	20
P16_stereo01_P16_juice	584	701	21
P16_stereo01_P16_juice	702	997	20
P16_stereo01_P16_juice	998	1106	21
P16_stereo01_P16_juice	1107	1628	20
P16_stereo01_P16_juice	1629	1761	21
P16_stereo01_P16_juice	1762	2067	20
P16_stereo01_P16_juice	2068	2166	21
P16_stereo01_P16_juice	2167	2242	0
P16_stereo01_P16_milk	4	313	24
P16_stereo01_P16_milk	314	478	2
P16_stereo01_P16_milk	479	618	25
P16_stereo01_P16_milk	619	743	2
P16_stereo01_P16_milk	744	888	0
P16_stereo01_P16_pancake	2	260	11
P16_stereo01_P16_pancake	261	440	26
P16_stereo01_P16_pancake	441	714	2
P16_stereo01_P16_pancake	715	1276	27
P16_stereo01_P16_pancake	1277	1340	26
P16_stereo01_P16_pancake	1341	1866	27
P16_stereo01_P16_pancake	1867	2067	28
P16_stereo01_P16_pancake	2068	7475	29
P16_stereo01_P16_pancake	7476	7551	14
P16_stereo01_P16_pancake	7552	7930	30
P16_stereo01_P16_pancake	7931	8044	0
P16_stereo01_P16_salat	65	1294	32
P16_stereo01_P16_salat	1295	1384	33
